Query_number,Document_ID,Cluster_ID,Similarity
995,output_335731.txt,66,0.4461053
995,output_174642.txt,399,0.4231419
995,output_237194.txt,247,0.41925848
995,output_447083.txt,66,0.41358274
995,output_368358.txt,399,0.4125347
995,output_101997.txt,126,0.40303704
995,output_50417.txt,66,0.3957397
995,output_132569.txt,126,0.3928689
996,output_424022.txt,183,0.6435926
996,output_337048.txt,497,0.5645538
996,output_211091.txt,497,0.5533459
996,output_81380.txt,530,0.5336488
996,output_34638.txt,497,0.5163545
996,output_341931.txt,497,0.5139392
996,output_90154.txt,183,0.5031124
996,output_2427.txt,530,0.50141966
996,output_106727.txt,530,0.50003994
996,output_484976.txt,530,0.49847084
997,output_167812.txt,8,0.6107354
997,output_341227.txt,8,0.5801853
997,output_61096.txt,8,0.5660434
997,output_260446.txt,8,0.55976486
997,output_200524.txt,8,0.54098487
997,output_209331.txt,8,0.5396409
997,output_87835.txt,8,0.5374658
997,output_379271.txt,593,0.5173993
997,output_464661.txt,8,0.5126024
997,output_132379.txt,553,0.50387067
998,output_190954.txt,311,0.57831836
998,output_610.txt,311,0.5525808
998,output_464782.txt,311,0.49606097
998,output_279178.txt,311,0.49227852
998,output_15811.txt,311,0.48866922
998,output_67368.txt,437,0.48300493
998,output_141523.txt,311,0.48064643
998,output_238161.txt,311,0.479398
998,output_97224.txt,311,0.47655228
998,output_256220.txt,311,0.46971583
999,output_335025.txt,422,0.65154684
999,output_7108.txt,422,0.6499095
999,output_360431.txt,422,0.6438279
999,output_392028.txt,422,0.6417838
999,output_473991.txt,608,0.6251494
999,output_443437.txt,422,0.6166674
999,output_117656.txt,422,0.60900277
999,output_298406.txt,422,0.60872954
999,output_221690.txt,608,0.60840434
999,output_151882.txt,422,0.60834694
1000,output_22766.txt,5,0.5762063
1000,output_484416.txt,5,0.5699818
1000,output_68900.txt,5,0.5529312
1000,output_58608.txt,5,0.52960116
1000,output_464461.txt,5,0.52626324
1000,output_152591.txt,5,0.52188754
1000,output_210175.txt,5,0.52188754
1000,output_415824.txt,5,0.52032167
1000,output_185297.txt,5,0.5095742
1000,output_84990.txt,5,0.50408614
1001,output_358626.txt,415,0.5798673
1001,output_75188.txt,415,0.5545004
1001,output_312817.txt,415,0.5465644
1001,output_224306.txt,415,0.5415861
1001,output_445938.txt,415,0.5183457
1001,output_13267.txt,415,0.50329626
1001,output_490171.txt,415,0.49988204
1001,output_482470.txt,415,0.4994321
1001,output_359518.txt,415,0.49759462
1001,output_142969.txt,415,0.4968896
1002,output_220692.txt,495,0.52654076
1002,output_479998.txt,495,0.4607897
1002,output_239032.txt,495,0.4506908
1002,output_297056.txt,495,0.42820174
1002,output_325757.txt,495,0.4133395
1002,output_269495.txt,495,0.4039753
1002,output_72923.txt,495,0.4027134
1002,output_353931.txt,495,0.3973902
1002,output_190854.txt,21,0.39602172
1002,output_81165.txt,495,0.39599803
1003,output_126103.txt,310,0.60593945
1003,output_426268.txt,310,0.48626342
1003,output_61827.txt,310,0.48282042
1003,output_310026.txt,310,0.4791025
1003,output_257320.txt,495,0.46671164
1003,output_481514.txt,495,0.4576263
1003,output_286016.txt,310,0.4561792
1003,output_166137.txt,495,0.45245025
1003,output_316796.txt,310,0.4478176
1003,output_393302.txt,310,0.44715226
1004,output_143378.txt,422,0.6330687
1004,output_58657.txt,451,0.48941916
1004,output_173906.txt,422,0.44025993
1004,output_408939.txt,422,0.4089921
1004,output_247190.txt,422,0.408597
1004,output_289747.txt,422,0.4070804
1004,output_327054.txt,580,0.39730942
1004,output_462591.txt,86,0.3946303
1004,output_237761.txt,422,0.3938669
1004,output_452519.txt,422,0.39200225
1005,output_310089.txt,338,0.673267
1005,output_248321.txt,657,0.6694866
1005,output_269090.txt,657,0.63155705
1005,output_229215.txt,657,0.63155705
1005,output_392494.txt,657,0.62826824
1005,output_158641.txt,657,0.62254095
1005,output_368056.txt,657,0.6181043
1005,output_225060.txt,657,0.6060811
1005,output_417617.txt,58,0.5863723
1005,output_297020.txt,0,0.5677537
1006,output_82110.txt,302,0.62611586
1006,output_108938.txt,302,0.61254036
1006,output_422240.txt,302,0.58881646
1006,output_25732.txt,302,0.57043934
1006,output_71888.txt,302,0.5519924
1006,output_207355.txt,519,0.46629918
1006,output_367479.txt,519,0.43306726
1006,output_365879.txt,519,0.43157655
1006,output_488809.txt,519,0.42697188
1006,output_90707.txt,519,0.4247346
1007,output_374464.txt,526,0.6310134
1007,output_9347.txt,356,0.544466
1007,output_282349.txt,526,0.538024
1007,output_248927.txt,356,0.5327798
1007,output_381819.txt,356,0.5039265
1007,output_56619.txt,422,0.50148946
1007,output_22615.txt,608,0.49765944
1007,output_314027.txt,356,0.49355608
1007,output_460848.txt,356,0.4695533
1007,output_296457.txt,356,0.46531683
1008,output_298209.txt,671,0.7274626
1008,output_356116.txt,546,0.722121
1008,output_488370.txt,139,0.70704514
1008,output_72935.txt,671,0.6542232
1008,output_22652.txt,671,0.6542232
1008,output_399916.txt,357,0.6166111
1008,output_402966.txt,139,0.6078751
1008,output_212486.txt,671,0.6072135
1008,output_455626.txt,671,0.606686
1008,output_211093.txt,671,0.6011237
1009,output_16233.txt,270,0.45999926
1009,output_405704.txt,673,0.4590119
1009,output_479988.txt,270,0.4470427
1009,output_41729.txt,673,0.4448008
1009,output_479128.txt,673,0.44275707
1009,output_470177.txt,126,0.4423384
1009,output_279900.txt,673,0.43871087
1009,output_398834.txt,673,0.43649238
1009,output_458735.txt,673,0.4187964
1009,output_226683.txt,80,0.41527614
1010,output_359335.txt,550,0.68368137
1010,output_233032.txt,550,0.61641145
1010,output_253878.txt,123,0.597779
1010,output_27914.txt,542,0.58749574
1010,output_353294.txt,123,0.5857172
1010,output_241938.txt,542,0.5811634
1010,output_37754.txt,123,0.5561532
1010,output_161806.txt,550,0.54889303
1010,output_151997.txt,123,0.5477468
1010,output_409777.txt,550,0.5412551
1011,output_81813.txt,456,0.35012138
1011,output_314714.txt,298,0.3343999
1011,output_73039.txt,125,0.32196802
1011,output_440130.txt,298,0.31904393
1011,output_163521.txt,437,0.31891465
1011,output_134092.txt,456,0.31886947
1011,output_419096.txt,125,0.31837472
1011,output_450718.txt,456,0.31623387
1011,output_359352.txt,428,0.31574136
1011,output_364268.txt,131,0.31533027
1012,output_177401.txt,648,0.42171127
1012,output_312929.txt,298,0.4011278
1012,output_431931.txt,648,0.36967477
1012,output_192889.txt,648,0.3660382
1012,output_3250.txt,648,0.36126423
1012,output_234471.txt,401,0.35989946
1012,output_18752.txt,648,0.3569327
1012,output_349731.txt,648,0.35607845
1012,output_144069.txt,456,0.3554085
1012,output_380583.txt,298,0.3545785
1013,output_243535.txt,125,0.42795584
1013,output_437040.txt,31,0.4222083
1013,output_440383.txt,125,0.41668266
1013,output_280020.txt,125,0.4085141
1013,output_423727.txt,125,0.40389904
1013,output_374552.txt,31,0.40111786
1013,output_90496.txt,579,0.39603516
1013,output_428496.txt,456,0.38916594
1013,output_257068.txt,125,0.38581446
1013,output_153483.txt,125,0.38489833
1014,output_105917.txt,126,0.4467525
1014,output_399837.txt,131,0.44255865
1014,output_180920.txt,131,0.4372154
1014,output_27132.txt,131,0.36727834
1014,output_260641.txt,407,0.35438806
1014,output_126828.txt,160,0.3388223
1014,output_157859.txt,125,0.33559424
1014,output_122424.txt,126,0.33558768
1014,output_209257.txt,131,0.3232491
1014,output_100801.txt,491,0.32189178
1015,output_493111.txt,600,0.65980923
1015,output_266689.txt,235,0.59781253
1015,output_135244.txt,235,0.5960021
1015,output_29106.txt,600,0.5873389
1015,output_231412.txt,600,0.5591347
1015,output_250909.txt,235,0.5522188
1015,output_438229.txt,235,0.55114806
1015,output_273572.txt,600,0.5421879
1015,output_249789.txt,235,0.5394669
1015,output_252945.txt,235,0.53915066
1016,output_62270.txt,170,0.47918114
1016,output_6657.txt,410,0.41070604
1016,output_63617.txt,603,0.40212587
1016,output_32082.txt,73,0.3942392
1016,output_107854.txt,603,0.39145845
1016,output_218187.txt,666,0.3847376
1016,output_190694.txt,666,0.37812814
1016,output_170362.txt,170,0.37662613
1016,output_185843.txt,170,0.3719891
1016,output_488418.txt,666,0.37016177
1017,output_366038.txt,593,0.7050283
1017,output_349299.txt,473,0.6696502
1017,output_16519.txt,593,0.6383997
1017,output_492788.txt,107,0.60695267
1017,output_272227.txt,107,0.5952987
1017,output_312931.txt,107,0.5952987
1017,output_267535.txt,593,0.5878162
1017,output_54566.txt,107,0.5659213
1017,output_190891.txt,593,0.5657674
1017,output_23741.txt,593,0.5640862
1018,output_95420.txt,126,0.4836889
1018,output_356446.txt,491,0.38647717
1018,output_316000.txt,560,0.38613695
1018,output_18595.txt,125,0.3536887
1018,output_437283.txt,126,0.35083663
1018,output_80901.txt,126,0.35009834
1018,output_460111.txt,560,0.34680343
1018,output_87730.txt,125,0.34547734
1018,output_77429.txt,126,0.34453416
1018,output_260371.txt,560,0.34074348
1019,output_426507.txt,287,0.6646589
1019,output_201164.txt,379,0.43045828
1019,output_422773.txt,672,0.42352837
1019,output_80581.txt,321,0.40898114
1019,output_199613.txt,230,0.40589297
1019,output_43297.txt,230,0.40528908
1019,output_481441.txt,622,0.40231603
1019,output_41699.txt,230,0.40221307
1019,output_421563.txt,379,0.4011904
1019,output_242298.txt,379,0.4009428
1020,output_8715.txt,361,0.64088285
1020,output_18183.txt,361,0.6359595
1020,output_457466.txt,442,0.63285154
1020,output_313866.txt,361,0.6216614
1020,output_276440.txt,394,0.60744137
1020,output_383280.txt,361,0.6072203
1020,output_25034.txt,361,0.606928
1020,output_242892.txt,361,0.6014667
1020,output_342425.txt,394,0.58265054
1020,output_416880.txt,442,0.580096
1021,output_87175.txt,536,0.44329086
1021,output_338240.txt,536,0.4223674
1021,output_16727.txt,536,0.41536453
1021,output_175155.txt,125,0.4123515
1021,output_353199.txt,125,0.4097679
1021,output_243004.txt,456,0.38445875
1021,output_470530.txt,125,0.37840247
1021,output_489917.txt,125,0.37716103
1021,output_86987.txt,456,0.37341458
1021,output_143205.txt,456,0.3722795
1022,output_150696.txt,235,0.45600718
1022,output_93963.txt,235,0.37718064
1022,output_477432.txt,235,0.36625218
1022,output_441389.txt,6,0.3559094
1022,output_118160.txt,477,0.3394205
1022,output_433523.txt,235,0.33348486
1022,output_88462.txt,6,0.28603005
1022,output_114523.txt,6,0.27738875
1022,output_335937.txt,62,0.27720606
1022,output_167883.txt,235,0.27237803
1023,output_309904.txt,19,0.4505559
1023,output_493257.txt,19,0.44315892
1023,output_492180.txt,19,0.4394648
1023,output_92921.txt,19,0.4394648
1023,output_364324.txt,19,0.43468672
1023,output_321426.txt,19,0.42272788
1023,output_462099.txt,611,0.4201691
1023,output_303692.txt,19,0.4154588
1023,output_157370.txt,570,0.4122697
1023,output_348578.txt,451,0.41055584
1024,output_34684.txt,144,0.52362245
1024,output_268989.txt,144,0.52104735
1024,output_206047.txt,144,0.5204058
1024,output_243654.txt,144,0.5160727
1024,output_450177.txt,144,0.5147801
1024,output_270948.txt,144,0.50191104
1024,output_168787.txt,72,0.49019802
1024,output_256752.txt,72,0.47633034
1024,output_99187.txt,144,0.47443613
1024,output_338174.txt,144,0.4725166
1025,output_417732.txt,603,0.4770881
1025,output_84277.txt,603,0.43201637
1025,output_220548.txt,603,0.3836205
1025,output_223105.txt,603,0.37311435
1025,output_92096.txt,603,0.3658474
1025,output_41436.txt,603,0.3657745
1025,output_277294.txt,603,0.35967845
1025,output_252531.txt,603,0.35883498
1025,output_59091.txt,603,0.3507849
1025,output_209225.txt,388,0.34712315
1026,output_99981.txt,330,0.4524108
1026,output_208193.txt,605,0.44085887
1026,output_134795.txt,464,0.4202196
1026,output_391927.txt,209,0.4052253
1026,output_180058.txt,100,0.4034775
1026,output_76121.txt,209,0.39579493
1026,output_272200.txt,573,0.39432514
1026,output_384516.txt,605,0.39328694
1026,output_407264.txt,605,0.39328694
1026,output_55531.txt,209,0.39147902
1027,output_228575.txt,126,0.47776526
1027,output_362690.txt,115,0.46438426
1027,output_110012.txt,115,0.46438426
1027,output_440793.txt,115,0.46413028
1027,output_117449.txt,125,0.45473456
1027,output_381148.txt,491,0.45292342
1027,output_383839.txt,126,0.42360142
1027,output_103209.txt,316,0.42117354
1027,output_19778.txt,298,0.39993417
1027,output_416173.txt,115,0.39728355
1028,output_73859.txt,93,0.42067772
1028,output_238913.txt,131,0.4171397
1028,output_468694.txt,580,0.40575483
1028,output_235726.txt,547,0.40242797
1028,output_465801.txt,126,0.39819938
1028,output_19921.txt,580,0.3972248
1028,output_223342.txt,580,0.39362633
1028,output_79501.txt,580,0.39217225
1028,output_454939.txt,33,0.39064896
1028,output_100334.txt,33,0.38745484
1029,output_368463.txt,495,0.5608026
1029,output_388568.txt,275,0.5546
1029,output_474880.txt,275,0.54853845
1029,output_274465.txt,291,0.54851365
1029,output_352387.txt,621,0.5378912
1029,output_69376.txt,621,0.5255382
1029,output_130152.txt,621,0.52537686
1029,output_18474.txt,621,0.5214681
1029,output_107909.txt,621,0.5041935
1029,output_56138.txt,621,0.50132513
1030,output_438628.txt,63,0.49269545
1030,output_248091.txt,114,0.48925334
1030,output_60179.txt,431,0.47187173
1030,output_299344.txt,63,0.4653852
1030,output_363858.txt,254,0.460047
1030,output_160913.txt,254,0.45328623
1030,output_380617.txt,63,0.4494269
1030,output_125462.txt,201,0.44757372
1030,output_460171.txt,431,0.44521254
1030,output_181697.txt,36,0.43173993
1031,output_267348.txt,652,0.6461038
1031,output_140339.txt,652,0.5819135
1031,output_160807.txt,652,0.49258834
1031,output_397971.txt,706,0.48361456
1031,output_161370.txt,539,0.48142445
1031,output_71017.txt,706,0.46646482
1031,output_171463.txt,652,0.46601057
1031,output_273780.txt,652,0.46202588
1031,output_65280.txt,539,0.45805967
1031,output_200250.txt,569,0.45543355
1032,output_50392.txt,193,0.71308243
1032,output_16601.txt,217,0.5487037
1032,output_127292.txt,217,0.5318966
1032,output_123148.txt,193,0.527249
1032,output_267800.txt,217,0.5134273
1032,output_408017.txt,351,0.51085377
1032,output_235294.txt,193,0.5052334
1032,output_271506.txt,193,0.48630437
1032,output_10706.txt,193,0.48506314
1032,output_87158.txt,193,0.48047316
1033,output_77824.txt,93,0.46509135
1033,output_8033.txt,591,0.45821655
1033,output_130316.txt,131,0.45171493
1033,output_199795.txt,93,0.43716413
1033,output_131411.txt,456,0.42901397
1033,output_257341.txt,456,0.42901397
1033,output_497457.txt,125,0.41800004
1033,output_261540.txt,591,0.41492593
1033,output_101298.txt,298,0.41349056
1033,output_409272.txt,125,0.40071142
1034,output_130019.txt,210,0.66902125
1034,output_68248.txt,86,0.6531129
1034,output_335020.txt,456,0.6272417
1034,output_267297.txt,210,0.5708661
1034,output_294938.txt,107,0.5486044
1034,output_134.txt,210,0.54434645
1034,output_223122.txt,126,0.5351502
1034,output_322025.txt,125,0.53274083
1034,output_438949.txt,156,0.5317426
1034,output_159182.txt,210,0.52095985
1035,output_232227.txt,126,0.6588613
1035,output_189314.txt,298,0.49838066
1035,output_52116.txt,131,0.4838161
1035,output_357033.txt,398,0.45614588
1035,output_64740.txt,126,0.44751588
1035,output_500891.txt,126,0.4427274
1035,output_366934.txt,126,0.43226144
1035,output_323167.txt,126,0.43139684
1035,output_253757.txt,126,0.42957443
1035,output_497655.txt,126,0.42735755
1036,output_22229.txt,64,0.6212886
1036,output_413496.txt,64,0.6108758
1036,output_51323.txt,64,0.53660727
1036,output_422432.txt,64,0.53404
1036,output_276324.txt,456,0.49506685
1036,output_477751.txt,64,0.4557296
1036,output_229739.txt,64,0.4526795
1036,output_458383.txt,64,0.4424731
1036,output_394389.txt,93,0.441257
1036,output_5736.txt,64,0.4381981
1037,output_452964.txt,298,0.5825745
1037,output_430228.txt,491,0.5368586
1037,output_212215.txt,298,0.5128921
1037,output_462590.txt,298,0.47945035
1037,output_84804.txt,491,0.4437418
1037,output_461070.txt,298,0.43171507
